Platform,Year,Genre,Publisher,NA_Sales
GC,2002.0,Sports,Activision,0.05
DS,2009.0,Misc,P2 Games,0.0
X360,2014.0,Role-Playing,Deep Silver,0.03
PSP,2012.0,Simulation,Namco Bandai Games,0.0
3DS,2015.0,Action,FuRyu,0.0
PS2,2005.0,Action,Tecmo Koei,0.03
DS,2011.0,Puzzle,Rising Star Games,0.0
XB,2005.0,Sports,Take-Two Interactive,0.04
DS,2007.0,Puzzle,Eidos Interactive,0.05
3DS,2013.0,Role-Playing,Kadokawa Shoten,0.0
X360,2008.0,Action,Eidos Interactive,0.05
XB,2003.0,Strategy,Sega,0.04
PC,2010.0,Sports,Konami Digital Entertainment,0.0
DS,2007.0,Puzzle,Phenomedia,0.05
PSV,2014.0,Fighting,Arc System Works,0.03
3DS,2014.0,Role-Playing,Namco Bandai Games,0.0
PSP,2005.0,Role-Playing,Ignition Entertainment,0.05
PSV,2014.0,Adventure,Namco Bandai Games,0.0
PS2,2001.0,Shooter,3DO,0.03
3DS,2014.0,Role-Playing,Marvelous Entertainment,0.0
DS,2005.0,Puzzle,Atari,0.05
Wii,2010.0,Misc,Majesco Entertainment,0.06
Wii,2009.0,Action,SouthPeak Games,0.05
3DS,2016.0,Action,Namco Bandai Games,0.0
PS2,2006.0,Action,505 Games,0.0
PS2,2004.0,Sports,Ignition Entertainment,0.03
DS,2006.0,Misc,Nintendo,0.0
DS,2008.0,Adventure,Konami Digital Entertainment,0.03
DS,2011.0,Simulation,Ubisoft,0.05
PC,2007.0,Shooter,THQ,0.01
GBA,2004.0,Sports,Atari,0.04
XB,2004.0,Action,Disney Interactive Studios,0.04
PSP,2012.0,Action,5pb,0.0
Wii,nan,Action,Sega,0.05
DS,2008.0,Action,Namco Bandai Games,0.0
DS,2008.0,Strategy,Namco Bandai Games,0.0
PS2,2006.0,Racing,Namco Bandai Games,0.03
Wii,2011.0,Platform,Crave Entertainment,0.05
PS3,2016.0,Misc,Namco Bandai Games,0.0
PS,1999.0,Action,Psygnosis,0.03
PS,1996.0,Fighting,Acclaim Entertainment,0.03
PSP,2012.0,Action,Namco Bandai Games,0.0
3DO,1995.0,Adventure,Konami Digital Entertainment,0.0
NES,1989.0,Puzzle,HAL Laboratory,0.06
DS,2010.0,Misc,Namco Bandai Games,0.0
PS3,2015.0,Adventure,Telltale Games,0.02
X360,2010.0,Shooter,Activision,0.05
X360,2008.0,Action,Tecmo Koei,0.04
X360,2007.0,Shooter,Activision,0.05
GBA,2004.0,Racing,Zoo Digital Publishing,0.04
DS,2012.0,Puzzle,Rising Star Games,0.0
PS4,2016.0,Role-Playing,Square Enix,0.0
PS2,2010.0,Shooter,Sony Computer Entertainment,0.03
XB,2005.0,Simulation,Bethesda Softworks,0.04
DS,2007.0,Sports,Electronic Arts,0.05
PS2,2008.0,Misc,Paon,0.0
SAT,1996.0,Simulation,NEC Interchannel,0.0
PSP,2012.0,Role-Playing,Namco Bandai Games,0.0
X360,2009.0,Action,SouthPeak Games,0.05
SNES,1993.0,Platform,Konami Digital Entertainment,0.0
DS,2006.0,Puzzle,Konami Digital Entertainment,0.05
PS,1997.0,Action,Konami Digital Entertainment,0.03
PC,2009.0,Action,Electronic Arts,0.0
DS,2010.0,Role-Playing,Marvelous Interactive,0.0
XB,2002.0,Adventure,Ubisoft,0.04
X360,2011.0,Action,Tecmo Koei,0.0
PSP,2007.0,Fighting,Grand Prix Games,0.0
DS,2005.0,Shooter,Majesco Entertainment,0.05
PS2,2006.0,Misc,Konami Digital Entertainment,0.03
DS,2007.0,Fighting,Takara Tomy,0.0
DS,2008.0,Role-Playing,Square Enix,0.0
PSP,2011.0,Adventure,D3Publisher,0.0
XB,2002.0,Action,Tecmo Koei,0.04
Wii,nan,Platform,Unknown,0.05
PS2,2006.0,Shooter,Ubisoft,0.03
PS2,2006.0,Shooter,Eidos Interactive,0.03
PSP,2005.0,Role-Playing,Midas Interactive Entertainment,0.05
GB,1991.0,Action,Konami Digital Entertainment,0.0
DS,2010.0,Adventure,Konami Digital Entertainment,0.05
PC,2005.0,Simulation,Electronic Arts,0.01
DS,2011.0,Platform,Rising Star Games,0.04
GC,2003.0,Action,Capcom,0.04
DS,2008.0,Sports,Take-Two Interactive,0.05
DS,2008.0,Sports,Ubisoft,0.05
Wii,2009.0,Sports,DTP Entertainment,0.04
WiiU,2014.0,Action,Activision,0.03
PSV,2015.0,Adventure,Nippon Ichi Software,0.0
PS,1998.0,Fighting,SNK,0.0
DS,2009.0,Puzzle,Destineer,0.06
PS3,2008.0,Action,Ignition Entertainment,0.05
3DS,2016.0,Misc,Nippon Columbia,0.0
PC,2001.0,Action,Electronic Arts,0.01
PSP,2009.0,Sports,Sony Computer Entertainment,0.0
DS,2006.0,Action,SouthPeak Games,0.05
XB,2004.0,Action,Electronic Arts,0.04
PC,2014.0,Action,Square Enix,0.0
PS4,2015.0,Action,Tecmo Koei,0.01
DS,2011.0,Misc,GSP,0.0
DS,2008.0,Simulation,Mercury Games,0.05
PS4,2015.0,Adventure,Aqua Plus,0.0
X360,2013.0,Racing,Deep Silver,0.04
SAT,1998.0,Platform,Sega,0.0
PS2,2007.0,Role-Playing,Nippon Ichi Software,0.03
DS,2010.0,Action,Takara Tomy,0.0
PS,1999.0,Sports,Interplay,0.03
GBA,2001.0,Role-Playing,Konami Digital Entertainment,0.04
PS,2000.0,Action,Infogrames,0.03
SNES,1992.0,Fighting,Konami Digital Entertainment,0.0
PS2,2002.0,Sports,DigiCube,0.0
Wii,2008.0,Misc,Midway Games,0.03
PC,2009.0,Platform,Electronic Arts,0.0
PSP,2006.0,Role-Playing,Atari,0.05
GBA,2003.0,Action,Atari,0.04
PSP,2006.0,Misc,Sega,0.0
PS3,2011.0,Racing,Evolved Games,0.05
PS2,2000.0,Sports,Tecmo Koei,0.0
X360,nan,Simulation,Namco Bandai Games,0.0
XB,2005.0,Action,SCi,0.04
PSV,2014.0,Role-Playing,Square Enix,0.0
GC,2006.0,Action,Ubisoft,0.04
PSP,2011.0,Role-Playing,Konami Digital Entertainment,0.0
DS,2009.0,Fighting,Takara Tomy,0.0
DS,2008.0,Role-Playing,Nippon Ichi Software,0.05
PC,2006.0,Role-Playing,THQ,0.01
DS,2007.0,Misc,Capcom,0.0
PSP,2009.0,Action,Namco Bandai Games,0.0
PS2,2007.0,Fighting,Sony Computer Entertainment,0.0
PS2,2004.0,Action,Sega,0.03
PS2,2006.0,Action,Namco Bandai Games,0.0
PS,2001.0,Shooter,Infogrames,0.03
PS,1995.0,Fighting,Ocean,0.03
GC,2005.0,Sports,Electronic Arts,0.04
PS2,2001.0,Role-Playing,Sony Computer Entertainment,0.02
PS4,2015.0,Sports,Ubisoft,0.0
GC,2003.0,Role-Playing,Activision,0.04
GC,2002.0,Sports,Acclaim Entertainment,0.04
PS4,2015.0,Action,Tecmo Koei,0.03
PC,1999.0,Action,Electronic Arts,0.0
GC,2005.0,Action,Capcom,0.04
X360,2006.0,Strategy,Electronic Arts,0.0
DS,2007.0,Role-Playing,Tecmo Koei,0.0
DS,2007.0,Role-Playing,Rising Star Games,0.05
PSV,2012.0,Sports,Konami Digital Entertainment,0.0
PS3,2015.0,Action,Tecmo Koei,0.0
DS,2006.0,Shooter,Atari,0.05
DS,2005.0,Sports,Electronic Arts,0.05
Wii,2009.0,Strategy,Namco Bandai Games,0.0
PS,1997.0,Adventure,Sony Computer Entertainment,0.03
PS2,2005.0,Misc,Mastiff,0.03
PSP,2012.0,Action,Idea Factory,0.0
GC,2002.0,Racing,Activision,0.04
PSV,2013.0,Adventure,Sony Computer Entertainment,0.01
PS2,2007.0,Misc,D3Publisher,0.0
PS2,2004.0,Racing,Codemasters,0.03
3DS,2012.0,Role-Playing,Level 5,0.0
XB,2002.0,Platform,Midway Games,0.04
XB,nan,Shooter,Unknown,0.04
PC,2006.0,Role-Playing,JoWood Productions,0.0
PS3,2014.0,Role-Playing,Aksys Games,0.03
GBA,2005.0,Misc,Zoo Digital Publishing,0.04
DS,2009.0,Simulation,Avanquest,0.05
PSV,2012.0,Adventure,Kadokawa Shoten,0.0
DS,2010.0,Adventure,O-Games,0.02
PSP,2013.0,Action,Namco Bandai Games,0.0
Wii,2010.0,Sports,Avanquest,0.05
PS2,2010.0,Action,Warner Bros. Interactive Entertainment,0.03
Wii,2009.0,Puzzle,SouthPeak Games,0.05
SNES,1995.0,Platform,Epoch,0.0
SAT,1994.0,Adventure,Sunsoft,0.0
PC,2010.0,Racing,Codemasters,0.0
PSP,2011.0,Adventure,Kadokawa Shoten,0.0
PS,1996.0,Racing,Mindscape,0.03
PC,2012.0,Adventure,DTP Entertainment,0.0
PC,2011.0,Simulation,Excalibur Publishing,0.0
PS2,2000.0,Adventure,Tecmo Koei,0.0
DS,2009.0,Simulation,Deep Silver,0.05
DS,2009.0,Sports,505 Games,0.05
GC,2005.0,Simulation,Nintendo,0.0
PS2,2000.0,Strategy,Midas Interactive Entertainment,0.0
DS,2007.0,Misc,Namco Bandai Games,0.0
GBA,2002.0,Racing,THQ,0.04
PS2,2002.0,Sports,Konami Digital Entertainment,0.03
DS,2009.0,Sports,Konami Digital Entertainment,0.0
PS2,2008.0,Adventure,Enterbrain,0.0
PS,2000.0,Adventure,Ubisoft,0.03
XB,2006.0,Sports,Electronic Arts,0.04
PS,1998.0,Racing,Takara,0.0
PSP,2006.0,Puzzle,Atari,0.05
GBA,2002.0,Action,Vivendi Games,0.04
PS4,2015.0,Sports,Nordic Games,0.0
3DS,2011.0,Strategy,Namco Bandai Games,0.0
GBA,2004.0,Puzzle,Majesco Entertainment,0.04
3DS,2011.0,Role-Playing,Acquire,0.0
DS,2009.0,Strategy,Black Bean Games,0.05
NG,1996.0,Fighting,SNK,0.0
PS2,2005.0,Misc,Warner Bros. Interactive Entertainment,0.03
DS,2008.0,Simulation,Creative Core,0.0
PS2,2007.0,Sports,Atari,0.03
Wii,2009.0,Action,D3Publisher,0.05
SAT,1995.0,Shooter,Atlus,0.0
DS,2009.0,Simulation,Ubisoft,0.05
PSP,2010.0,Simulation,D3Publisher,0.0
GC,2004.0,Shooter,Ubisoft,0.04
PS,1997.0,Shooter,Sony Computer Entertainment,0.03
DS,2008.0,Platform,Brash Entertainment,0.05
PS3,2015.0,Sports,Activision,0.04
PS,1995.0,Fighting,Acclaim Entertainment,0.03
PS4,2015.0,Sports,Bigben Interactive,0.0
GBA,2004.0,Sports,Activision,0.04
PS4,2015.0,Role-Playing,Nippon Ichi Software,0.02
SAT,1997.0,Platform,Capcom,0.0
PS2,2002.0,Racing,Atari,0.03
PS4,2014.0,Strategy,Tecmo Koei,0.0
XB,2003.0,Racing,Eidos Interactive,0.04
DS,nan,Racing,Codemasters,0.04
3DS,2011.0,Sports,Namco Bandai Games,0.0
PS,1996.0,Racing,JVC,0.03
Wii,2008.0,Sports,Atari,0.04
Wii,2010.0,Sports,SouthPeak Games,0.05
GC,2004.0,Strategy,Sega,0.04
XB,2002.0,Shooter,TDK Mediactive,0.04
DC,2000.0,Sports,Konami Digital Entertainment,0.0
PS2,2004.0,Action,BAM! Entertainment,0.03
PSP,2010.0,Role-Playing,Atlus,0.0
PSP,2006.0,Misc,Activision,0.05
PSP,2006.0,Platform,Konami Digital Entertainment,0.05
X360,2008.0,Misc,Gamecock,0.05
PS2,2005.0,Racing,Sony Computer Entertainment,0.03
WiiU,2015.0,Action,Nordic Games,0.03
PSP,2013.0,Adventure,Kadokawa Shoten,0.0
PC,2009.0,Puzzle,Mastertronic,0.0
SAT,1998.0,Strategy,Sega,0.0
DS,nan,Action,Sega,0.05
PC,2011.0,Simulation,Kalypso Media,0.0
GBA,2002.0,Strategy,Ubisoft,0.04
GBA,2002.0,Role-Playing,Natsume,0.04
PC,2007.0,Shooter,Electronic Arts,0.0
X360,2015.0,Action,Electronic Arts,0.05
PS2,2006.0,Action,Capcom,0.03
XB,2003.0,Racing,Acclaim Entertainment,0.04
DS,2008.0,Misc,JoWood Productions,0.05
GBA,2005.0,Strategy,Atari,0.04
PS4,2016.0,Action,Namco Bandai Games,0.0
PC,2011.0,Simulation,Ubisoft,0.0
XB,2003.0,Action,Acclaim Entertainment,0.04
DS,2008.0,Adventure,Empire Interactive,0.04
DS,2010.0,Misc,Namco Bandai Games,0.0
PSP,2007.0,Sports,Sega,0.02
PS2,2002.0,Puzzle,Capcom,0.03
DS,2006.0,Action,Konami Digital Entertainment,0.05
PS,1997.0,Sports,Virgin Interactive,0.03
PS,1996.0,Sports,U.S. Gold,0.03
DS,2009.0,Misc,Tivola,0.0
PSP,2008.0,Action,Spike,0.0
DS,2008.0,Sports,505 Games,0.04
Wii,2009.0,Puzzle,Mindscape,0.0
GC,2003.0,Role-Playing,Sega,0.04
PSV,2015.0,Action,Tecmo Koei,0.0
PS3,2013.0,Action,Capcom,0.01
DS,2008.0,Strategy,Square Enix,0.0
PSV,2015.0,Misc,Sega,0.0
PS2,2002.0,Role-Playing,Sony Computer Entertainment,0.03
DS,2011.0,Puzzle,Avanquest,0.02
GC,2001.0,Sports,Acclaim Entertainment,0.04
PSV,2015.0,Misc,Kaga Create,0.0
DS,2008.0,Action,SouthPeak Games,0.05
PSV,2015.0,Action,Aksys Games,0.01
PC,2009.0,Adventure,Focus Home Interactive,0.0
DS,2010.0,Simulation,PQube,0.04
GBA,2003.0,Simulation,"Destination Software, Inc",0.04
PS2,2006.0,Action,Atari,0.03
DS,2010.0,Misc,DreamCatcher Interactive,0.05
XB,2002.0,Sports,Sega,0.04
PS2,2010.0,Adventure,Idea Factory,0.0
Wii,2009.0,Strategy,Playlogic Game Factory,0.05
GC,2002.0,Action,Eidos Interactive,0.04
X360,2016.0,Sports,Take-Two Interactive,0.04
PSP,2010.0,Action,Tecmo Koei,0.0
PC,2010.0,Shooter,Square Enix,0.05
XB,2004.0,Racing,Global Star,0.04
XB,2003.0,Shooter,Zoo Digital Publishing,0.04
PSP,2011.0,Strategy,Namco Bandai Games,0.0
PSP,2011.0,Action,Spike,0.0
PS2,2001.0,Sports,Konami Digital Entertainment,0.03
PS,1998.0,Sports,Konami Digital Entertainment,0.03
XB,2005.0,Action,Tecmo Koei,0.04
Wii,nan,Misc,Unknown,0.05
GBA,2004.0,Puzzle,Namco Bandai Games,0.0
GBA,2002.0,Sports,Electronic Arts,0.04
PS2,2004.0,Simulation,Tecmo Koei,0.03
WiiU,2015.0,Action,Little Orbit,0.03
Wii,2008.0,Strategy,Zushi Games,0.05
PS2,2006.0,Fighting,Sony Computer Entertainment,0.0
PS2,2001.0,Shooter,Sony Computer Entertainment,0.03
3DS,2015.0,Adventure,WayForward Technologies,0.05
XB,2006.0,Sports,Midway Games,0.04
DS,2009.0,Misc,Arc System Works,0.05
DS,2008.0,Adventure,Ubisoft,0.05
PSV,2015.0,Action,Tecmo Koei,0.0
DS,2006.0,Misc,Sega,0.0
XB,2004.0,Sports,Electronic Arts,0.04
GBA,2002.0,Role-Playing,Taito,0.04
Wii,2009.0,Misc,Majesco Entertainment,0.05
GC,2003.0,Platform,Namco Bandai Games,0.0
PS,2002.0,Fighting,Namco Bandai Games,0.0
DS,2010.0,Adventure,Unknown,0.04
PC,2016.0,Role-Playing,Namco Bandai Games,0.0
GC,2003.0,Role-Playing,Ubisoft,0.04
PC,2010.0,Action,Ubisoft,0.0
XB,2002.0,Platform,Infogrames,0.04
SNES,1995.0,Adventure,Pack-In-Video,0.0
X360,2011.0,Fighting,PQube,0.0
PS2,2002.0,Puzzle,Midas Interactive Entertainment,0.0
PS2,2003.0,Platform,LSP Games,0.03
Wii,2009.0,Puzzle,Sega,0.0
DS,2010.0,Simulation,Activision,0.05
DS,2010.0,Simulation,Ubisoft,0.05
X360,2015.0,Sports,Bigben Interactive,0.0
XB,2003.0,Sports,Midway Games,0.04
PSP,2011.0,Sports,Take-Two Interactive,0.05
PSV,2016.0,Action,Broccoli,0.0
Wii,2013.0,Misc,Namco Bandai Games,0.0
PS2,nan,Sports,Unknown,0.03
3DS,2015.0,Action,FuRyu,0.0
3DS,2013.0,Action,Namco Bandai Games,0.0
PSV,2014.0,Strategy,Tecmo Koei,0.0
PS,1995.0,Racing,Electronic Arts,0.03
PC,2009.0,Role-Playing,DTP Entertainment,0.0
DS,2009.0,Role-Playing,Graffiti,0.05
X360,nan,Racing,Focus Home Interactive,0.0
XB,2003.0,Sports,Activision,0.04
DS,2010.0,Racing,Ubisoft,0.03
PS4,2016.0,Action,Ubisoft,0.0
Wii,2007.0,Action,Nordcurrent,0.05
SNES,1993.0,Role-Playing,Epoch,0.0
PS2,2006.0,Action,Namco Bandai Games,0.03
GBA,nan,Platform,Unknown,0.04
PS3,2016.0,Action,Activision,0.01
DS,2007.0,Action,Takara Tomy,0.0
PSV,2016.0,Misc,Aqua Plus,0.0
PSV,2015.0,Adventure,5pb,0.0
PS,1999.0,Fighting,SNK Playmore,0.03
DS,2010.0,Action,Hudson Soft,0.0
DS,2009.0,Role-Playing,ASCII Media Works,0.0
PS,1997.0,Platform,Gremlin Interactive Ltd,0.03
PC,2016.0,Sports,Electronic Arts,0.0
3DS,2012.0,Action,Namco Bandai Games,0.0
PS3,2014.0,Racing,Tecmo Koei,0.0
XB,2004.0,Action,Konami Digital Entertainment,0.04
X360,2010.0,Shooter,Rising Star Games,0.0
PS,1999.0,Sports,Namco Bandai Games,0.03
X360,2007.0,Sports,Electronic Arts,0.04
GEN,1993.0,Platform,Sega,0.0
PC,2011.0,Action,Bethesda Softworks,0.03
PS3,2012.0,Shooter,Namco Bandai Games,0.0
PS4,2015.0,Role-Playing,Nordic Games,0.04
PSP,2012.0,Role-Playing,Atlus,0.0
XB,2002.0,Platform,Ubisoft,0.04
PS2,2006.0,Role-Playing,Rising Star Games,0.0
PC,2013.0,Shooter,Take-Two Interactive,0.0
XB,2005.0,Adventure,Ubisoft,0.04
3DS,2016.0,Strategy,Nintendo,0.0
Wii,2010.0,Simulation,Asylum Entertainment,0.05
SNES,1993.0,Misc,Coconuts Japan,0.0
Wii,2007.0,Puzzle,Popcorn Arcade,0.05
XOne,2015.0,Action,Ubisoft,0.05
PS2,2004.0,Role-Playing,Arika,0.03
PSV,2015.0,Role-Playing,D3Publisher,0.0
PSP,2009.0,Simulation,Graffiti,0.05
PC,2011.0,Simulation,Paradox Interactive,0.0
DS,2009.0,Action,Playlogic Game Factory,0.05
GC,2002.0,Sports,Sega,0.01
DS,2009.0,Fighting,D3Publisher,0.05
DS,2007.0,Action,Game Factory,0.03
PSP,2007.0,Action,Destineer,0.05
PSP,2009.0,Fighting,Capcom,0.0
PSP,2007.0,Shooter,Ignition Entertainment,0.02
DS,2006.0,Action,From Software,0.03
SCD,1994.0,Misc,Sega,0.0
GC,2002.0,Platform,Ubisoft,0.04
DS,2008.0,Puzzle,JoWood Productions,0.05
PS2,2006.0,Action,Namco Bandai Games,0.0
X360,2011.0,Simulation,Namco Bandai Games,0.0
PSP,2006.0,Puzzle,D3Publisher,0.04
Wii,2009.0,Adventure,Blast! Entertainment Ltd,0.0
PS2,2004.0,Racing,Evolved Games,0.03
DS,2008.0,Simulation,DreamCatcher Interactive,0.05
PS2,2008.0,Sports,Konami Digital Entertainment,0.0
DS,2007.0,Action,Nobilis,0.05
PSP,2009.0,Action,Tecmo Koei,0.0
DS,2008.0,Simulation,Eidos Interactive,0.05
XB,2003.0,Action,Sega,0.04
PS2,2005.0,Action,JoWood Productions,0.03
GC,2003.0,Platform,Gotham Games,0.04
PS4,2016.0,Sports,Tecmo Koei,0.0
DS,2010.0,Puzzle,Rising Star Games,0.04
XB,2004.0,Role-Playing,Avalon Interactive,0.04
DS,2006.0,Action,Game Factory,0.05
PSP,2012.0,Adventure,Kadokawa Shoten,0.0
XB,2003.0,Racing,Codemasters,0.04
Wii,2009.0,Action,Oxygen Interactive,0.05
DS,2008.0,Role-Playing,Sting,0.05
XB,2004.0,Puzzle,505 Games,0.04
XB,2002.0,Racing,Activision,0.04
GBA,2003.0,Platform,THQ,0.04
X360,2010.0,Fighting,Konami Digital Entertainment,0.05
DS,2007.0,Simulation,Eidos Interactive,0.0
PS3,2014.0,Role-Playing,Nippon Ichi Software,0.03
GC,2005.0,Misc,Crave Entertainment,0.04
PS2,2002.0,Racing,Sony Computer Entertainment,0.03
X360,2010.0,Shooter,505 Games,0.05
PSV,2015.0,Role-Playing,Nippon Ichi Software,0.02
DS,2007.0,Simulation,Ertain,0.05
DS,2006.0,Puzzle,"Destination Software, Inc",0.05
DS,2007.0,Puzzle,Eidos Interactive,0.05
PS,1998.0,Action,Swing! Entertainment,0.03
DS,2010.0,Fighting,Hudson Soft,0.0
PS2,2002.0,Adventure,3DO,0.03
DS,2010.0,Role-Playing,Enterbrain,0.0
PS4,2015.0,Sports,Bigben Interactive,0.0
PS4,2015.0,Shooter,Xseed Games,0.02
DS,2009.0,Sports,Take-Two Interactive,0.05
DS,2008.0,Role-Playing,Sega,0.0
PSP,2010.0,Fighting,SouthPeak Games,0.05
PSV,2015.0,Platform,Activision,0.03
SNES,1991.0,Role-Playing,Kemco,0.0
DS,2008.0,Shooter,Codemasters,0.03
PSV,2016.0,Role-Playing,Square Enix,0.0
PC,2007.0,Simulation,Microsoft Game Studios,0.0
PSP,2010.0,Adventure,Sony Computer Entertainment,0.0
PC,2015.0,Fighting,Warner Bros. Interactive Entertainment,0.01
DS,2006.0,Puzzle,Nintendo,0.0
PSV,2015.0,Action,Marvel Entertainment,0.0
GBA,2003.0,Sports,Ignition Entertainment,0.04
GBA,2005.0,Role-Playing,Atari,0.04
PSP,2010.0,Sports,Tecmo Koei,0.0
PS4,2016.0,Racing,505 Games,0.0
PS,2001.0,Racing,Ubisoft,0.03
PS2,2008.0,Fighting,Capcom,0.0
PC,2009.0,Strategy,PopCap Games,0.0
DS,2006.0,Sports,Take-Two Interactive,0.05
DS,2006.0,Role-Playing,Sega,0.0
DS,2007.0,Action,Atlus,0.05
PS3,2010.0,Adventure,Idea Factory,0.02
DS,2007.0,Adventure,SNK Playmore,0.0
PC,2005.0,Shooter,LucasArts,0.0
PSP,2010.0,Misc,Asgard,0.0
GBA,2003.0,Sports,Electronic Arts,0.04
PSP,2004.0,Simulation,505 Games,0.05
PS2,2002.0,Racing,Avalon Interactive,0.03
PC,2008.0,Puzzle,PopCap Games,0.01
PC,2016.0,Fighting,Capcom,0.0
PS2,2009.0,Adventure,Prototype,0.0
X360,2014.0,Shooter,Namco Bandai Games,0.02
Wii,2009.0,Misc,Zoo Games,0.05
GC,2002.0,Misc,Electronic Arts,0.04
DS,2004.0,Sports,Konami Digital Entertainment,0.0
PC,2014.0,Adventure,Focus Home Interactive,0.0
Wii,2007.0,Misc,Atari,0.05
DS,2009.0,Role-Playing,Namco Bandai Games,0.0
DS,2008.0,Adventure,Deep Silver,0.04
PS,2001.0,Adventure,Pioneer LDC,0.0
PS3,nan,Misc,TopWare Interactive,0.0
XB,2002.0,Simulation,Phantagram,0.03
PC,2011.0,Strategy,1C Company,0.01
DS,2011.0,Puzzle,Atari,0.05
PS2,2001.0,Sports,Tecmo Koei,0.02
PS,1999.0,Action,Infogrames,0.03
DS,2009.0,Misc,Ubisoft,0.05
DS,2010.0,Simulation,Destineer,0.05
DS,2005.0,Adventure,Activision,0.05
PS3,2011.0,Misc,Namco Bandai Games,0.0
PS,2000.0,Racing,The Learning Company,0.03
PS,1998.0,Shooter,TechnoSoft,0.03
DC,2000.0,Shooter,Sega,0.0
DS,2009.0,Adventure,Namco Bandai Games,0.0
DS,2011.0,Misc,Unknown,0.05
PS4,2014.0,Role-Playing,Ubisoft,0.0
PSP,2006.0,Platform,Activision,0.05
Wii,2009.0,Racing,Nordic Games,0.03
PSP,2012.0,Action,Namco Bandai Games,0.0
Wii,2010.0,Adventure,Atari,0.05
PSV,2015.0,Adventure,Aqua Plus,0.0
DS,2006.0,Misc,Nintendo,0.0
GC,2003.0,Misc,TDK Mediactive,0.04
GC,2003.0,Racing,Ubisoft,0.04
PS,1998.0,Racing,Jaleco,0.0
PSV,2016.0,Role-Playing,FuRyu,0.0
PSV,2015.0,Adventure,PQube,0.0
DS,2007.0,Action,Namco Bandai Games,0.0
N64,1999.0,Sports,Konami Digital Entertainment,0.05
X360,2009.0,Misc,Microsoft Game Studios,0.0
DS,2009.0,Simulation,RTL,0.0
DS,2009.0,Role-Playing,Focus Home Interactive,0.05
GC,2004.0,Adventure,Codemasters,0.04
PS,1995.0,Shooter,Sony Computer Entertainment,0.03
SAT,1995.0,Misc,Sega,0.0
GBA,2001.0,Puzzle,Sega,0.04
PSP,2010.0,Adventure,ASCII Media Works,0.0
PSV,2014.0,Role-Playing,Namco Bandai Games,0.0
PS2,2006.0,Action,Acquire,0.0
GC,2002.0,Fighting,Konami Digital Entertainment,0.0
PS4,2016.0,Role-Playing,Focus Home Interactive,0.01
PSV,2012.0,Racing,D3Publisher,0.02
PS2,2006.0,Fighting,Konami Digital Entertainment,0.0
Wii,2009.0,Simulation,505 Games,0.04
DS,2008.0,Racing,Valcon Games,0.05
PC,2016.0,Platform,Electronic Arts,0.01
GBA,2003.0,Action,TDK Mediactive,0.04
PS2,2005.0,Shooter,Electronic Arts,0.0
PC,2014.0,Action,Warner Bros. Interactive Entertainment,0.0
XB,2004.0,Action,Acclaim Entertainment,0.04
Wii,2009.0,Strategy,Namco Bandai Games,0.0
WiiU,2013.0,Platform,Namco Bandai Games,0.04
GC,2002.0,Sports,Konami Digital Entertainment,0.04
PS3,2011.0,Sports,DTP Entertainment,0.0
PS2,2006.0,Racing,Sega,0.02
N64,2000.0,Platform,Virgin Interactive,0.04
DS,2011.0,Role-Playing,Unknown,0.0
N64,1999.0,Sports,Ubisoft,0.04
N64,2000.0,Role-Playing,Titus,0.04
N64,1997.0,Fighting,Hudson Soft,0.04
N64,1999.0,Fighting,Imagineer,0.04
N64,1998.0,Platform,Infogrames,0.04
DS,2007.0,Misc,Spike,0.0
PS2,2007.0,Misc,Irem Software Engineering,0.0
PS3,2009.0,Sports,Tecmo Koei,0.0
XB,2003.0,Role-Playing,Mindscape,0.04
SNES,1995.0,Sports,Namco Bandai Games,0.0
Wii,2009.0,Sports,Big Ben Interactive,0.0
PS4,2015.0,Adventure,PQube,0.0
XOne,2015.0,Action,Little Orbit,0.02
PS,1999.0,Action,ASC Games,0.03
PS3,2013.0,Sports,Tecmo Koei,0.0
PC,2009.0,Racing,Codemasters,0.0
DS,2012.0,Action,Namco Bandai Games,0.0
GBA,2003.0,Action,NewKidCo,0.04
Wii,2007.0,Adventure,Zushi Games,0.04
PSV,2013.0,Role-Playing,Nippon Ichi Software,0.0
DS,2006.0,Fighting,Majesco Entertainment,0.05
GC,2002.0,Sports,THQ,0.04
PC,2010.0,Shooter,Mastertronic,0.0
DS,2010.0,Adventure,Namco Bandai Games,0.0
DS,2008.0,Platform,Ignition Entertainment,0.05
GBA,2002.0,Puzzle,Majesco Entertainment,0.04
PS4,2015.0,Action,Capcom,0.0
PC,2004.0,Strategy,THQ,0.01
PSP,2006.0,Adventure,Namco Bandai Games,0.0
SNES,1994.0,Misc,Vap,0.0
PSP,2010.0,Adventure,5pb,0.0
DS,2011.0,Puzzle,Unknown,0.0
PS,1996.0,Adventure,Psygnosis,0.03
PS3,2008.0,Misc,Gamecock,0.05
GBA,2003.0,Puzzle,Activision,0.04
SNES,1993.0,Sports,Misawa,0.0
X360,2014.0,Action,Tecmo Koei,0.03
PS2,2004.0,Adventure,Tecmo Koei,0.0
GC,2005.0,Platform,Global Star,0.04
PC,2006.0,Racing,Electronic Arts,0.0
PSP,2006.0,Sports,Natsume,0.05
DS,2008.0,Platform,Ubisoft,0.03
Wii,2009.0,Sports,SouthPeak Games,0.05
3DS,2012.0,Action,Level 5,0.0
PS3,nan,Strategy,Slitherine Software,0.0
